base_code,sku,kitchen,platform_name,daypart,matched_strata,promo_rows,promo_units,promo_active_hours,baseline_units,incremental_units,promo_contribution_thb,baseline_contribution_thb,incremental_contribution_thb,promo_discount_cost_thb,promo_cups_per_active_hour,baseline_cups_per_active_hour,actual_demand_lift_pct,promo_contribution_per_cup_thb,baseline_contribution_per_cup_thb,break_even_lift_pct,contribution_lift_pct,actual_vs_breakeven_gap_pct,promo_roi_on_discount,decision
RC101,MixedBerryPremium,Pattaya_Beach,LINE MAN,Late Evening,2,2,4,2,4.0,0.0,-22.059999999999995,23.12,-45.17999999999999,53.39999999999998,2.0,2.0,0.0,-5.514999999999999,5.78,,-1.954152249134948,,-0.8460674157303373,REDUCE / PAUSE BLANKET USE
RC101,MixedBerryPremium,Pattaya_Beach,LINE MAN,Lunch,2,2,5,2,4.0,1.0,-27.574999999999964,23.12,-50.694999999999965,66.74999999999997,2.5,2.0,0.25,-5.514999999999993,5.78,,-2.1926903114186835,,-0.7594756554307114,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Beach,LINE MAN,Morning,1,1,3,1,1.0,2.0,-16.545,5.779999999999998,-22.325,40.04999999999998,3.0,1.0,2.0,-5.515000000000001,5.779999999999998,,-3.862456747404846,,-0.5574282147315858,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,Grab,Afternoon,5,5,28,5,14.5,13.5,200.58199999999988,193.51,7.071999999999896,373.79999999999984,5.6,2.9,0.9310344827586208,7.163642857142853,13.34551724137931,0.8629512257262413,0.036545914939795754,0.0680832570323795,0.018919208132691007,KEEP / SCALE SELECTIVELY
RC101,MixedBerryPremium,Pattaya_Central,Grab,Dinner,7,7,28,7,18.5,9.5,223.982,241.255,-17.273000000000003,373.79999999999984,4.0,2.642857142857143,0.5135135135135136,7.999357142857143,13.040810810810811,0.6302323521653646,-0.07159644359702388,-0.11671883865185095,-0.046209202782236516,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,Grab,Late Evening,4,4,26,4,15.0,11.0,188.34400000000002,198.09500000000003,-9.750999999999998,347.09999999999985,6.5,3.75,0.7333333333333334,7.244000000000001,13.206333333333335,0.8230719676053746,-0.049223857240213054,-0.0897386342720412,-0.028092768654566412,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,Grab,Lunch,8,8,38,8,32.5,5.5,285.1719999999999,423.855,-138.6830000000001,507.2999999999998,4.75,4.0625,0.1692307692307693,7.504526315789471,13.041692307692308,0.7378435038934674,-0.32719444149532295,-0.5686127346626981,-0.27337472895722487,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,Grab,Morning,4,4,15,4,13.0,2.0,118.10999999999997,175.96,-57.85000000000003,200.24999999999991,3.75,3.25,0.15384615384615374,7.873999999999998,13.535384615384617,0.7189972841484151,-0.3287679017958629,-0.5651511303022614,-0.28888888888888914,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,LINE MAN,Afternoon,14,14,59,14,41.833333333333336,17.166666666666664,-68.32500000000002,349.53000000000003,-417.855,787.6499999999996,4.214285714285714,2.988095238095238,0.41035856573705165,-1.1580508474576274,8.355298804780876,,-1.195476783108746,,-0.5305084745762715,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,LINE MAN,Dinner,16,16,52,16,50.166666666666664,1.833333333333333,-56.769999999999776,405.42666666666673,-462.1966666666665,694.1999999999997,3.25,3.1354166666666665,0.036544850498339,-1.091730769230765,8.081594684385383,,-1.140025323116387,,-0.665797560741381,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,LINE MAN,Late Evening,10,10,49,10,32.333333333333336,16.666666666666664,-48.63499999999996,236.6116666666667,-285.24666666666667,654.1499999999997,4.9,3.2333333333333334,0.5154639175257731,-0.9925510204081625,7.317886597938145,,-1.2055477681433007,,-0.4360569696043213,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,LINE MAN,Late Night,2,2,2,2,2.0,0.0,-0.7299999999999898,20.585000000000004,-21.314999999999994,26.69999999999999,1.0,1.0,0.0,-0.3649999999999949,10.292500000000002,,-1.035462715569589,,-0.7983146067415732,REDUCE / PAUSE BLANKET USE
RC101,MixedBerryPremium,Pattaya_Central,LINE MAN,Lunch,16,16,82,16,50.0,32.0,16.94000000000004,425.23166666666674,-408.2916666666667,1094.6999999999996,5.125,3.125,0.6399999999999999,0.20658536585365903,8.504633333333334,40.16764659582832,-0.9601628916002649,-39.52764659582832,-0.37297128589263434,OPTIMIZE / TARGET ONLY
RC101,MixedBerryPremium,Pattaya_Central,LINE MAN,Morning,13,13,36,13,22.0,14.0,6.8900000000000645,201.99500000000003,-195.10499999999996,480.5999999999998,2.769230769230769,1.6923076923076923,0.6363636363636365,0.1913888888888907,9.181590909090911,46.9734793508374,-0.9658902448080395,-46.33711571447377,-0.4059612983770288,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,Grab,Afternoon,5,5,14,5,10.166666666666668,3.833333333333333,83.72000000000001,140.7266666666667,-57.00666666666667,136.5,2.8,2.0333333333333337,0.3770491803278686,5.980000000000001,13.841967213114755,1.3147102363068148,-0.4050878772087735,-0.9376610559789462,-0.41763125763125764,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,Grab,Dinner,7,7,21,7,17.333333333333332,3.6666666666666665,147.48000000000005,276.7016666666667,-129.22166666666664,204.75,3.0,2.476190476190476,0.21153846153846168,7.022857142857145,15.963557692307695,1.273085920385554,-0.4670071858379361,-1.0615474588470923,-0.6311192511192509,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,Grab,Late Evening,4,4,16,4,10.0,6.0,86.92000000000002,165.555,-78.635,156.0,4.0,2.5,0.6000000000000001,5.432500000000001,16.555500000000002,2.0474919466175794,-0.4749781039533689,-1.4474919466175793,-0.5040705128205129,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,Grab,Late Night,1,1,1,1,1.0,0.0,10.360000000000005,19.910000000000004,-9.549999999999999,9.75,1.0,1.0,0.0,10.360000000000005,19.910000000000004,0.9218146718146714,-0.4796584630838773,-0.9218146718146714,-0.9794871794871793,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Ladprao,Grab,Lunch,7,7,21,7,19.333333333333332,1.6666666666666665,173.76000000000005,322.5733333333334,-148.8133333333333,204.75,3.0,2.761904761904762,0.0862068965517242,8.274285714285716,16.6848275862069,1.0164674223661652,-0.46133179018724413,-0.930260525814441,-0.7268050468050467,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,Grab,Morning,3,3,5,3,5.5,-0.5,43.040000000000006,89.79500000000002,-46.75500000000001,48.75,1.6666666666666667,1.8333333333333333,-0.09090909090909094,8.608,16.326363636363638,0.8966500506928017,-0.5206860070159809,-0.9875591416018926,-0.9590769230769233,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Ladprao,LINE MAN,Afternoon,8,8,18,8,18.833333333333332,-0.8333333333333335,91.65,220.78500000000003,-129.13500000000002,175.5,2.25,2.3541666666666665,-0.04424778761061943,5.091666666666667,11.723097345132745,1.3024086438885916,-0.5848902778721381,-1.3466564314992109,-0.735811965811966,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Ladprao,LINE MAN,Dinner,9,9,35,9,14.166666666666668,20.833333333333332,119.78500000000001,158.21166666666667,-38.42666666666666,341.25,3.888888888888889,1.5740740740740742,1.4705882352941173,3.4224285714285716,11.167882352941175,2.263145488608266,-0.24288137200164328,-0.7925572533141487,-0.11260561660561659,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,LINE MAN,Late Evening,7,7,21,7,19.0,2.0,132.145,237.88333333333335,-105.73833333333334,204.75,3.0,2.7142857142857144,0.10526315789473695,6.2926190476190484,12.520175438596493,0.9896604806124054,-0.44449660197575847,-0.8843973227176685,-0.5164265364265365,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,LINE MAN,Late Night,4,4,8,4,6.0,2.0,46.510000000000005,73.83000000000001,-27.320000000000007,78.0,2.0,1.5,0.33333333333333326,5.813750000000001,12.305000000000001,1.1165340786927542,-0.3700392794257077,-0.783200745359421,-0.35025641025641036,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Ladprao,LINE MAN,Lunch,10,10,32,10,34.166666666666664,-2.166666666666667,73.17,369.195,-296.025,312.0,3.2,3.4166666666666665,-0.06341463414634141,2.2865625,10.805707317073171,3.7257432574325744,-0.8018120505423962,-3.789157891578916,-0.9487980769230768,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Ladprao,LINE MAN,Morning,10,10,13,10,17.666666666666668,-4.666666666666667,36.27499999999999,212.71666666666667,-176.44166666666666,126.75,1.3,1.7666666666666668,-0.26415094339622647,2.790384615384615,12.040566037735848,3.3150202202774928,-0.8294679934184753,-3.579171163673719,-1.3920447074293227,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Sukhumvit,Grab,Afternoon,2,2,7,2,3.0,4.0,11.199999999999996,29.160000000000004,-17.960000000000008,68.25,3.5,1.5,1.3333333333333335,1.5999999999999994,9.72,5.075000000000003,-0.6159122085048012,-3.7416666666666694,-0.2631501831501833,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Sukhumvit,Grab,Dinner,4,4,15,4,16.0,-1.0,23.999999999999982,155.52,-131.52000000000004,146.25,3.75,4.0,-0.0625,1.5999999999999988,9.72,5.0750000000000055,-0.8456790123456791,-5.1375000000000055,-0.8992820512820515,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Sukhumvit,Grab,Late Evening,1,1,4,1,1.0,3.0,6.399999999999999,9.72,-3.320000000000002,39.0,4.0,1.0,3.0,1.5999999999999996,9.72,5.075000000000002,-0.3415637860082307,-2.075000000000002,-0.08512820512820518,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Sukhumvit,Grab,Late Night,1,1,1,1,1.0,0.0,1.5999999999999996,9.72,-8.120000000000001,9.75,1.0,1.0,0.0,1.5999999999999996,9.72,5.075000000000002,-0.8353909465020577,-5.075000000000002,-0.832820512820513,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Sukhumvit,Grab,Lunch,4,4,15,4,19.0,-4.0,23.999999999999993,184.68,-160.68000000000004,146.25,3.75,4.75,-0.21052631578947367,1.5999999999999994,9.72,5.075000000000003,-0.8700454840805718,-5.285526315789476,-1.098666666666667,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Sukhumvit,Grab,Morning,2,2,2,2,5.0,-3.0,3.1999999999999993,48.60000000000001,-45.40000000000001,19.5,1.0,2.5,-0.6,1.5999999999999996,9.720000000000002,5.075000000000003,-0.9341563786008231,-5.6750000000000025,-2.328205128205129,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,BKK_Sukhumvit,LINE MAN,Afternoon,14,14,58,14,35.5,22.5,314.73,397.965,-83.23499999999994,565.5,4.142857142857143,2.5357142857142856,0.6338028169014085,5.426379310344828,11.210281690140844,1.065886118349598,-0.20915155855414413,-0.4320833014481895,-0.14718832891246675,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Sukhumvit,LINE MAN,Dinner,17,17,69,17,53.5,15.5,305.825,551.045,-245.22,672.75,4.0588235294117645,3.1470588235294117,0.2897196261682242,4.432246376811594,10.299906542056075,1.3238569489148015,-0.44500902830077393,-1.0341373227465773,-0.36450390189520626,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Sukhumvit,LINE MAN,Late Evening,9,9,32,9,31.5,0.5,110.76,383.45,-272.69,312.0,3.5555555555555554,3.5,0.015873015873015817,3.46125,12.173015873015872,2.516942108491404,-0.7111487808058417,-2.5010690926183883,-0.8740064102564102,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Sukhumvit,LINE MAN,Late Night,6,6,8,6,7.5,0.5,47.330000000000005,84.44999999999999,-37.119999999999976,78.0,1.3333333333333333,1.25,0.06666666666666665,5.916250000000001,11.259999999999998,0.9032326220156344,-0.43955002960331546,-0.8365659553489677,-0.4758974358974356,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Sukhumvit,LINE MAN,Lunch,19,19,91,19,58.0,33.0,472.99500000000006,665.98,-192.98499999999993,887.25,4.7894736842105265,3.0526315789473686,0.5689655172413792,5.197747252747253,11.482413793103449,1.2091135322200315,-0.2897759692483257,-0.6401480149786523,-0.21750915750915742,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,BKK_Sukhumvit,LINE MAN,Morning,14,14,34,14,25.5,8.5,159.16000000000003,275.02,-115.85999999999997,331.5,2.4285714285714284,1.8214285714285714,0.33333333333333326,4.681176470588236,10.785098039215686,1.3039289603753037,-0.42127845247618345,-0.9705956270419704,-0.34950226244343885,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,Grab,Afternoon,3,3,14,3,8.5,5.5,31.36,79.11499999999998,-47.75499999999999,136.5,4.666666666666667,2.8333333333333335,0.6470588235294117,2.2399999999999998,9.307647058823527,3.1551995798319323,-0.6036149908361246,-2.5081407563025206,-0.34985347985347975,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,Grab,Dinner,4,4,15,4,14.0,1.0,33.6,123.11999999999999,-89.51999999999998,146.25,3.75,3.5,0.0714285714285714,2.24,8.794285714285714,2.926020408163265,-0.7270955165692008,-2.854591836734693,-0.612102564102564,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,Grab,Late Evening,2,2,11,2,5.5,5.5,24.64,49.964999999999996,-25.324999999999996,107.25,5.5,2.75,1.0,2.24,9.084545454545454,3.055600649350649,-0.5068547983588512,-2.055600649350649,-0.23613053613053608,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,Grab,Late Night,1,1,3,1,1.0,2.0,6.719999999999999,9.220000000000002,-2.5000000000000036,29.25,3.0,1.0,2.0,2.2399999999999998,9.220000000000002,3.1160714285714297,-0.27114967462039075,-1.1160714285714297,-0.0854700854700856,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,Grab,Lunch,4,4,15,4,10.5,4.5,33.6,102.025,-68.425,146.25,3.75,2.625,0.4285714285714286,2.24,9.716666666666667,3.3377976190476186,-0.6706689536878216,-2.90922619047619,-0.46786324786324784,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,Grab,Morning,4,4,10,4,6.5,3.5,22.4,59.184999999999995,-36.785,97.5,2.5,1.625,0.5384615384615385,2.2399999999999998,9.105384615384615,3.0649038461538467,-0.621525724423418,-2.5264423076923084,-0.3772820512820512,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,LINE MAN,Afternoon,15,15,64,15,45.666666666666664,18.333333333333332,413.4700000000001,579.1166666666667,-165.64666666666662,624.0,4.266666666666667,3.0444444444444443,0.4014598540145986,6.460468750000001,12.68138686131387,0.9629205483447105,-0.2860333266181252,-0.5614606943301119,-0.26545940170940163,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,LINE MAN,Dinner,20,20,65,20,65.66666666666667,-0.6666666666666665,400.515,774.1266666666668,-373.61166666666674,633.75,3.25,3.2833333333333337,-0.010152284263959421,6.161769230769231,11.788730964467005,0.9132055296065198,-0.4826234294129299,-0.9233578138704792,-0.5895253122945432,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,Pattaya_Beach,LINE MAN,Late Evening,10,10,58,10,37.0,21.0,276.07,424.1433333333333,-148.07333333333332,565.5,5.8,3.7,0.5675675675675675,4.759827586206897,11.463333333333333,1.4083505391144757,-0.34911154248170817,-0.8407829715469082,-0.2618449749484232,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,LINE MAN,Late Night,6,6,15,6,7.5,7.5,47.44499999999999,82.31500000000001,-34.87000000000002,146.25,2.5,1.25,1.0,3.1629999999999994,10.975333333333335,2.469912530298241,-0.42361659478831337,-1.4699125302982412,-0.23842735042735055,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,LINE MAN,Lunch,19,19,85,19,63.5,21.5,410.3450000000001,744.97,-334.62499999999994,828.75,4.473684210526316,3.3421052631578947,0.3385826771653544,4.827588235294119,11.731811023622047,1.4301598338175774,-0.4491791615769761,-1.091577156652223,-0.40377073906485667,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Beach,LINE MAN,Morning,14,14,33,14,24.833333333333332,8.166666666666666,135.675,276.27500000000003,-140.60000000000002,321.75,2.357142857142857,1.7738095238095237,0.32885906040268464,4.111363636363636,11.1251677852349,1.705955680211916,-0.5089132205230296,-1.3770966198092314,-0.43698523698523706,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,Grab,Afternoon,6,6,33,6,25.0,8.0,236.76000000000008,436.61000000000007,-199.85,321.75,5.5,4.166666666666667,0.32000000000000006,7.174545454545457,17.4644,1.4342169285352249,-0.4577311559515356,-1.1142169285352248,-0.6211344211344211,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,Grab,Dinner,8,8,37,8,32.0,5.0,269.44000000000005,484.27,-214.82999999999993,360.75,4.625,4.0,0.15625,7.282162162162163,15.1334375,1.0781516756977432,-0.44361616453631225,-0.9219016756977432,-0.5955093555093554,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,Grab,Late Evening,4,4,42,4,21.0,21.0,303.72,346.7800000000001,-43.060000000000045,409.5,10.5,5.25,1.0,7.231428571428572,16.51333333333334,1.2835506387462141,-0.12417094411442431,-0.2835506387462141,-0.10515262515262526,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,Grab,Late Night,2,2,2,2,4.0,-2.0,11.960000000000004,59.260000000000005,-47.300000000000004,19.5,1.0,2.0,-0.5,5.980000000000002,14.815000000000001,1.477424749163879,-0.7981775227809652,-1.977424749163879,-2.425641025641026,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,Pattaya_Central,Grab,Lunch,8,8,57,8,44.0,13.0,371.5200000000001,713.0000000000001,-341.48,555.75,7.125,5.5,0.2954545454545454,6.5178947368421065,16.204545454545457,1.4861624970636598,-0.47893408134642346,-1.1907079516091144,-0.6144489428699955,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,Grab,Morning,5,5,23,5,11.0,12.0,159.44000000000005,178.25000000000003,-18.809999999999974,224.25,4.6,2.2,1.0909090909090908,6.9321739130434805,16.204545454545457,1.3375849564384432,-0.10552594670406712,-0.2466758655293524,-0.08387959866220725,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,LINE MAN,Afternoon,9,9,51,9,35.5,15.5,294.18500000000006,460.84000000000003,-166.65500000000003,497.25,5.666666666666667,3.9444444444444446,0.43661971830985924,5.768333333333334,12.981408450704226,1.2504608698129251,-0.36163310476521127,-0.8138411515030659,-0.33515334338863756,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,LINE MAN,Dinner,12,12,66,12,55.5,10.5,391.45000000000005,695.015,-303.56499999999994,643.5,5.5,4.625,0.18918918918918926,5.931060606060607,12.522792792792792,1.1113918107659324,-0.43677474586879417,-0.9222026215767432,-0.47174048174048167,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,LINE MAN,Late Evening,6,6,38,6,26.0,12.0,248.29000000000002,327.15,-78.85999999999997,370.5,6.333333333333333,4.333333333333333,0.46153846153846145,6.533947368421053,12.582692307692307,0.9257413012699167,-0.24105150542564557,-0.46420283973145526,-0.21284750337381908,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,LINE MAN,Late Night,4,4,6,4,7.5,-1.5,42.510000000000005,89.3,-46.79,58.5,1.5,1.875,-0.19999999999999996,7.085000000000001,11.906666666666666,0.6805457539402491,-0.5239641657334826,-0.880545753940249,-0.7998290598290598,REDUCE / PAUSE BLANKET USE
RC101,PassionFruit,Pattaya_Central,LINE MAN,Lunch,12,12,71,12,57.0,14.0,396.6050000000001,705.2850000000001,-308.67999999999995,692.25,5.916666666666667,4.75,0.2456140350877194,5.585985915492959,12.37342105263158,1.2150827516971345,-0.4376670424012987,-0.9694687166094151,-0.44590827013362216,OPTIMIZE / TARGET ONLY
RC101,PassionFruit,Pattaya_Central,LINE MAN,Morning,9,9,28,9,26.0,2.0,161.50000000000003,317.20500000000004,-155.70499999999998,273.0,3.111111111111111,2.888888888888889,0.07692307692307687,5.767857142857144,12.200192307692308,1.1152036199095021,-0.49086552860137767,-1.0382805429864252,-0.5703479853479853,OPTIMIZE / TARGET ONLY
RC101,Pineapple,BKK_Ladprao,Grab,Afternoon,3,3,11,3,5.5,5.5,118.51399999999998,84.995,33.518999999999984,80.85000000000002,3.6666666666666665,1.8333333333333333,1.0,10.774,15.453636363636365,0.43434530941492167,0.39436437437496297,0.5656546905850783,0.4145825602968457,KEEP / SCALE SELECTIVELY
RC101,Pineapple,BKK_Ladprao,Grab,Dinner,4,4,20,4,14.0,6.0,215.48,216.15999999999997,-0.6799999999999926,147.00000000000003,5.0,3.5,0.4285714285714286,10.774,15.439999999999998,0.43307963616112866,-0.0031458179126572228,-0.004508207589700053,-0.0046258503401360035,OPTIMIZE / TARGET ONLY
RC101,Pineapple,BKK_Ladprao,Grab,Late Evening,2,2,7,2,5.5,1.5,75.418,84.995,-9.577000000000005,51.45000000000001,3.5,2.75,0.2727272727272727,10.774000000000001,15.453636363636365,0.43434530941492144,-0.11267721630684158,-0.16161803668764874,-0.18614188532555886,OPTIMIZE / TARGET ONLY
RC101,Pineapple,BKK_Ladprao,Grab,Late Night,3,3,7,3,3.0,4.0,75.418,46.01999999999999,29.39800000000001,51.45000000000001,2.3333333333333335,1.0,1.3333333333333335,10.774000000000001,15.339999999999996,0.42379803229998103,0.638809213385485,0.9095353010333525,0.5713896987366376,KEEP / SCALE SELECTIVELY
RC101,Pineapple,BKK_Ladprao,Grab,Lunch,4,4,33,4,19.5,13.5,355.542,301.45500000000004,54.08699999999993,242.55000000000007,8.25,4.875,0.6923076923076923,10.774,15.459230769230771,0.43486455998058027,0.17941981390257222,0.257443132327112,0.22299319727891123,KEEP / SCALE SELECTIVELY
