date,kitchen,sku,units_sold,gross_revenue_thb,commission_thb,sold_fruit_cost_thb,sold_packaging_cost_thb,sold_labor_cost_thb,product_margin_thb,contribution_before_waste_thb,realized_price_thb,week_start,month,units_wasted,est_waste_cost_thb,waste_cost_status,waste_cost_thb,contribution_after_waste_thb
2025-09-08,Pattaya_Central,Watermelon,173,7785.0,1868.3999999999999,1328.6399999999999,1038,865,4553.360000000001,2684.959999999999,45.0,2025-09-08,2025-09-01,4.0,54.72,observed_estimated_cost,54.72,2630.2399999999993
2025-09-09,BKK_Ladprao,Guava,60,2352.0,705.5999999999999,568.2,360,330.0,1093.8000000000004,388.2000000000001,39.2,2025-09-08,2025-09-01,5.0,77.35,observed_estimated_cost,77.35,310.85000000000014
2025-09-09,BKK_Ladprao,PassionFruit,65,3380.0,1014.0,1249.3,390,390,1350.7,336.7000000000001,52.0,2025-09-08,2025-09-01,12.0,302.64,observed_estimated_cost,302.64,34.060000000000116
2025-09-09,BKK_Ladprao,Pineapple,114,4468.8,1340.6399999999999,1248.3,684,570,1966.5,625.8600000000002,39.2,2025-09-08,2025-09-01,10.0,169.5,observed_estimated_cost,169.5,456.36000000000024
2025-09-09,BKK_Ladprao,Watermelon,155,5580.0,1674.0,1190.4,930,775,2684.6,1010.6000000000001,36.0,2025-09-08,2025-09-01,11.0,150.48,observed_estimated_cost,150.48,860.1200000000001
2025-09-09,BKK_Sukhumvit,Guava,100,3920.0,1176.0,947.0000000000001,600,550.0,1823.0000000000005,647.0000000000001,39.2,2025-09-08,2025-09-01,4.0,61.88,observed_estimated_cost,61.88,585.1200000000001
2025-09-09,BKK_Sukhumvit,PassionFruit,83,4316.0,1035.84,1595.26,498,498,1724.74,688.9000000000002,52.0,2025-09-08,2025-09-01,9.0,226.98,observed_estimated_cost,226.98,461.9200000000002
2025-09-09,BKK_Sukhumvit,Pineapple,147,5762.4,1728.7199999999998,1609.6499999999999,882,735,2535.75,807.0300000000002,39.199999999999996,2025-09-08,2025-09-01,8.0,135.6,observed_estimated_cost,135.6,671.4300000000002
2025-09-09,BKK_Sukhumvit,Watermelon,217,7812.0,1874.8799999999999,1666.56,1302,1085,3758.44,1883.56,36.0,2025-09-08,2025-09-01,6.0,82.08,observed_estimated_cost,82.08,1801.48
2025-09-09,Pattaya_Beach,Guava,79,3096.8,743.232,748.13,474,434.5,1440.1700000000005,696.9380000000001,39.2,2025-09-08,2025-09-01,5.0,77.35,observed_estimated_cost,77.35,619.5880000000001
2025-09-09,Pattaya_Beach,PassionFruit,84,4368.0,1310.4,1614.48,504,504,1745.52,435.1200000000002,52.0,2025-09-08,2025-09-01,5.0,126.1,observed_estimated_cost,126.1,309.0200000000002
2025-09-09,Pattaya_Beach,Pineapple,149,5840.8,1401.792,1631.55,894,745,2570.25,1168.458,39.2,2025-09-08,2025-09-01,8.0,135.6,observed_estimated_cost,135.6,1032.8580000000002
2025-09-09,Pattaya_Beach,Watermelon,243,8748.0,2099.52,1866.24,1458,1215,4208.760000000001,2109.2400000000007,36.0,2025-09-08,2025-09-01,7.0,95.76,observed_estimated_cost,95.76,2013.4800000000007
2025-09-09,Pattaya_Central,Guava,101,3959.2000000000003,950.208,956.47,606,555.5,1841.23,891.0219999999999,39.2,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,844.612
2025-09-09,Pattaya_Central,PassionFruit,73,3796.0,1138.8,1403.06,438,438,1516.9399999999998,378.1400000000001,52.0,2025-09-08,2025-09-01,6.0,151.32,observed_estimated_cost,151.32,226.8200000000001
2025-09-09,Pattaya_Central,Pineapple,196,7683.2,2304.96,2146.2,1176,980,3381.0,1076.0400000000004,39.199999999999996,2025-09-08,2025-09-01,9.0,152.55,observed_estimated_cost,152.55,923.4900000000005
2025-09-09,Pattaya_Central,Watermelon,275,9900.0,2970.0,2112.0,1650,1375,4763.000000000002,1793.0,36.0,2025-09-08,2025-09-01,12.0,164.16,observed_estimated_cost,164.16,1628.84
2025-09-10,BKK_Ladprao,Guava,26,1274.0,382.2,246.22000000000003,156,143.0,728.78,346.5800000000001,49.0,2025-09-08,2025-09-01,1.0,15.47,observed_estimated_cost,15.47,331.11000000000007
2025-09-10,BKK_Ladprao,PassionFruit,27,1755.0,526.5,518.9399999999999,162,162,912.06,385.56,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,284.68
2025-09-10,BKK_Ladprao,Pineapple,54,2646.0,793.8,591.3,324,270,1460.7,666.9,49.0,2025-09-08,2025-09-01,3.0,50.85,observed_estimated_cost,50.85,616.05
2025-09-10,BKK_Ladprao,Watermelon,81,3645.0,874.8,622.0799999999999,486,405,2131.92,1257.1200000000001,45.0,2025-09-08,2025-09-01,4.0,54.72,observed_estimated_cost,54.72,1202.4
2025-09-10,BKK_Sukhumvit,Guava,52,2548.0,764.4,492.44000000000005,312,286.0,1457.56,693.16,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,646.75
2025-09-10,BKK_Sukhumvit,PassionFruit,42,2730.0,655.1999999999999,807.24,252,252,1418.7599999999995,763.5599999999998,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,662.6799999999998
2025-09-10,BKK_Sukhumvit,Pineapple,80,3920.0,940.8,875.9999999999999,480,400,2163.9999999999995,1223.1999999999998,49.0,2025-09-08,2025-09-01,2.0,33.9,observed_estimated_cost,33.9,1189.2999999999997
2025-09-10,BKK_Sukhumvit,Watermelon,125,5625.0,1350.0,960.0,750,625,3290.0000000000005,1940.0000000000002,45.0,2025-09-08,2025-09-01,2.0,27.36,observed_estimated_cost,27.36,1912.6400000000003
2025-09-10,Pattaya_Beach,Guava,48,2352.0,705.6,454.56000000000006,288,264.0,1345.44,639.8400000000003,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,593.4300000000003
2025-09-10,Pattaya_Beach,PassionFruit,53,3445.0,1033.5,1018.66,318,318,1790.34,756.84,65.0,2025-09-08,2025-09-01,5.0,126.1,observed_estimated_cost,126.1,630.74
2025-09-10,Pattaya_Beach,Pineapple,76,3724.0,893.76,832.1999999999999,456,380,2055.7999999999997,1162.04,49.0,2025-09-08,2025-09-01,4.0,67.8,observed_estimated_cost,67.8,1094.24
2025-09-10,Pattaya_Beach,Watermelon,149,6705.0,1609.2,1144.32,894,745,3921.68,2312.4799999999996,45.0,2025-09-08,2025-09-01,3.0,41.04,observed_estimated_cost,41.04,2271.4399999999996
2025-09-10,Pattaya_Central,Guava,71,3479.0,834.96,672.3700000000001,426,390.5,1990.1299999999999,1155.17,49.0,2025-09-08,2025-09-01,4.0,61.88,observed_estimated_cost,61.88,1093.29
2025-09-10,Pattaya_Central,PassionFruit,62,4030.0,1209.0,1191.6399999999999,372,372,2094.36,885.3600000000001,65.0,2025-09-08,2025-09-01,2.0,50.44,observed_estimated_cost,50.44,834.9200000000001
2025-09-10,Pattaya_Central,Pineapple,100,4900.0,1176.0,1095.0,600,500,2705.0,1529.0,49.0,2025-09-08,2025-09-01,2.0,33.9,observed_estimated_cost,33.9,1495.1
2025-09-10,Pattaya_Central,Watermelon,172,7740.0,2322.0,1320.9599999999998,1032,860,4527.04,2205.04,45.0,2025-09-08,2025-09-01,1.0,13.68,observed_estimated_cost,13.68,2191.36
2025-09-11,BKK_Ladprao,Guava,33,1617.0,485.09999999999997,312.51000000000005,198,181.5,924.99,439.89,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,393.48
2025-09-11,BKK_Ladprao,PassionFruit,29,1885.0,565.5,557.38,174,174,979.6200000000001,414.12000000000006,65.0,2025-09-08,2025-09-01,6.0,151.32,observed_estimated_cost,151.32,262.80000000000007
2025-09-11,BKK_Ladprao,Pineapple,55,2695.0,808.5,602.25,330,275,1487.75,679.25,49.0,2025-09-08,2025-09-01,6.0,101.7,observed_estimated_cost,101.7,577.55
2025-09-11,BKK_Ladprao,Watermelon,72,3240.0,972.0,552.96,432,360,1895.04,923.0400000000001,45.0,2025-09-08,2025-09-01,4.0,54.72,observed_estimated_cost,54.72,868.32
2025-09-11,BKK_Sukhumvit,Guava,59,2891.0,867.3,558.73,354,324.5,1653.7699999999995,786.4700000000003,49.0,2025-09-08,2025-09-01,4.0,61.88,observed_estimated_cost,61.88,724.5900000000003
2025-09-11,BKK_Sukhumvit,PassionFruit,45,2925.0,877.5,864.9,270,270,1520.0999999999997,642.6,65.0,2025-09-08,2025-09-01,3.0,75.66,observed_estimated_cost,75.66,566.94
2025-09-11,BKK_Sukhumvit,Pineapple,107,5243.0,1572.8999999999999,1171.6499999999999,642,535,2894.3500000000004,1321.45,49.0,2025-09-08,2025-09-01,5.0,84.75,observed_estimated_cost,84.75,1236.7
2025-09-11,BKK_Sukhumvit,Watermelon,112,5040.0,1512.0,860.16,672,560,2947.84,1435.8400000000004,45.0,2025-09-08,2025-09-01,4.0,54.72,observed_estimated_cost,54.72,1381.1200000000003
2025-09-11,Pattaya_Beach,Guava,56,2744.0,658.56,530.32,336,308.0,1569.6800000000003,911.1200000000002,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,864.7100000000003
2025-09-11,Pattaya_Beach,PassionFruit,48,3120.0,748.8,922.56,288,288,1621.4399999999998,872.6399999999999,65.0,2025-09-08,2025-09-01,6.0,151.32,observed_estimated_cost,151.32,721.3199999999999
2025-09-11,Pattaya_Beach,Pineapple,98,4802.0,1152.48,1073.1,588,490,2650.9000000000005,1498.42,49.0,2025-09-08,2025-09-01,3.0,50.85,observed_estimated_cost,50.85,1447.5700000000002
2025-09-11,Pattaya_Beach,Watermelon,137,6165.0,1849.5,1052.1599999999999,822,685,3605.8399999999992,1756.3400000000006,45.0,2025-09-08,2025-09-01,5.0,68.4,observed_estimated_cost,68.4,1687.9400000000005
2025-09-11,Pattaya_Central,Guava,67,3283.0,984.9,634.49,402,368.5,1878.0100000000002,893.1100000000002,49.0,2025-09-08,2025-09-01,4.0,61.88,observed_estimated_cost,61.88,831.2300000000002
2025-09-11,Pattaya_Central,PassionFruit,57,3705.0,1111.5,1095.54,342,342,1925.4599999999996,813.9600000000003,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,713.0800000000003
2025-09-11,Pattaya_Central,Pineapple,108,5292.0,1587.6,1182.6,648,540,2921.4,1333.8,49.0,2025-09-08,2025-09-01,5.0,84.75,observed_estimated_cost,84.75,1249.05
2025-09-11,Pattaya_Central,Watermelon,156,7020.0,1684.8,1198.08,936,780,4105.92,2421.12,45.0,2025-09-08,2025-09-01,2.0,27.36,observed_estimated_cost,27.36,2393.7599999999998
2025-09-12,BKK_Ladprao,Guava,29,1421.0,426.3,274.63000000000005,174,159.5,812.8699999999999,386.57000000000005,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,340.1600000000001
2025-09-12,BKK_Ladprao,PassionFruit,23,1495.0,448.5,442.05999999999995,138,138,776.94,328.44,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,227.56
2025-09-12,BKK_Ladprao,Pineapple,50,2450.0,588.0,547.5,300,250,1352.5,764.5,49.0,2025-09-08,2025-09-01,2.0,33.9,observed_estimated_cost,33.9,730.6
2025-09-12,BKK_Ladprao,Watermelon,91,3480.75,835.38,698.88,546,455,1780.87,945.4900000000001,38.25,2025-09-08,2025-09-01,7.0,95.76,observed_estimated_cost,95.76,849.7300000000001
2025-09-12,BKK_Sukhumvit,Guava,49,2401.0,720.3,464.03000000000003,294,269.5,1373.4699999999998,653.1700000000003,49.0,2025-09-08,2025-09-01,0.0,,no_waste_row_recorded,0.0,653.1700000000003
2025-09-12,BKK_Sukhumvit,PassionFruit,54,3510.0,1053.0,1037.8799999999999,324,324,1824.12,771.1200000000001,65.0,2025-09-08,2025-09-01,2.0,50.44,observed_estimated_cost,50.44,720.6800000000001
2025-09-12,BKK_Sukhumvit,Pineapple,78,3822.0,1146.6,854.0999999999999,468,390,2109.9000000000005,963.3000000000001,49.0,2025-09-08,2025-09-01,3.0,50.85,observed_estimated_cost,50.85,912.45
2025-09-12,BKK_Sukhumvit,Watermelon,175,6693.75,1606.4999999999998,1344.0,1050,875,3424.7500000000005,1818.25,38.25,2025-09-08,2025-09-01,5.0,68.4,observed_estimated_cost,68.4,1749.85
2025-09-12,Pattaya_Beach,Guava,67,3283.0,787.92,634.49,402,368.5,1878.0099999999998,1090.0900000000001,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,1043.68
2025-09-12,Pattaya_Beach,PassionFruit,48,3120.0,936.0,922.56,288,288,1621.4399999999998,685.4400000000002,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,584.5600000000002
2025-09-12,Pattaya_Beach,Pineapple,101,4949.0,1484.7,1105.9499999999998,606,505,2732.0499999999997,1247.35,49.0,2025-09-08,2025-09-01,3.0,50.85,observed_estimated_cost,50.85,1196.5
2025-09-12,Pattaya_Beach,Watermelon,204,7803.0,1872.72,1566.72,1224,1020,3992.2799999999993,2119.5600000000004,38.25,2025-09-08,2025-09-01,6.0,82.08,observed_estimated_cost,82.08,2037.4800000000005
2025-09-12,Pattaya_Central,Guava,70,3430.0,823.2,662.9000000000001,420,385.0,1962.0999999999997,1138.9,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,1092.49
2025-09-12,Pattaya_Central,PassionFruit,54,3510.0,1053.0,1037.8799999999999,324,324,1824.12,771.12,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,670.24
2025-09-12,Pattaya_Central,Pineapple,109,5341.0,1281.84,1193.55,654,545,2948.45,1666.6100000000004,49.0,2025-09-08,2025-09-01,5.0,84.75,observed_estimated_cost,84.75,1581.8600000000004
2025-09-12,Pattaya_Central,Watermelon,209,7994.25,2398.275,1605.12,1254,1045,4090.13,1691.8550000000005,38.25,2025-09-08,2025-09-01,5.0,68.4,observed_estimated_cost,68.4,1623.4550000000004
2025-09-13,BKK_Ladprao,Guava,30,1470.0,352.8,284.1,180,165.0,840.8999999999999,488.1000000000001,49.0,2025-09-08,2025-09-01,4.0,61.88,observed_estimated_cost,61.88,426.2200000000001
2025-09-13,BKK_Ladprao,PassionFruit,30,1950.0,585.0,576.5999999999999,180,180,1013.4000000000001,428.4,65.0,2025-09-08,2025-09-01,7.0,176.54,observed_estimated_cost,176.54,251.85999999999999
2025-09-13,BKK_Ladprao,Pineapple,62,3038.0,729.12,678.9,372,310,1677.1,947.98,49.0,2025-09-08,2025-09-01,4.0,67.8,observed_estimated_cost,67.8,880.1800000000001
2025-09-13,BKK_Ladprao,Watermelon,71,3195.0,958.5,545.28,426,355,1868.72,910.2200000000003,45.0,2025-09-08,2025-09-01,5.0,68.4,observed_estimated_cost,68.4,841.8200000000003
2025-09-13,BKK_Sukhumvit,Guava,56,2744.0,658.5600000000001,530.32,336,308.0,1569.6799999999994,911.1199999999999,49.0,2025-09-08,2025-09-01,2.0,30.94,observed_estimated_cost,30.94,880.1799999999998
2025-09-13,BKK_Sukhumvit,PassionFruit,45,2925.0,702.0,864.9,270,270,1520.0999999999997,818.1,65.0,2025-09-08,2025-09-01,5.0,126.1,observed_estimated_cost,126.1,692.0
2025-09-13,BKK_Sukhumvit,Pineapple,92,4508.0,1352.3999999999999,1007.4,552,460,2488.6,1136.2,49.0,2025-09-08,2025-09-01,2.0,33.9,observed_estimated_cost,33.9,1102.3
2025-09-13,BKK_Sukhumvit,Watermelon,116,5220.0,1566.0,890.88,696,580,3053.12,1487.1200000000001,45.0,2025-09-08,2025-09-01,3.0,41.04,observed_estimated_cost,41.04,1446.0800000000002
2025-09-13,Pattaya_Beach,Guava,70,3430.0,823.1999999999999,662.9000000000001,420,385.0,1962.1000000000001,1138.8999999999999,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,1092.4899999999998
2025-09-13,Pattaya_Beach,PassionFruit,58,3770.0,1131.0,1114.76,348,348,1959.2399999999996,828.2399999999999,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,727.3599999999999
2025-09-13,Pattaya_Beach,Pineapple,131,6419.0,1540.56,1434.4499999999998,786,655,3543.550000000001,2002.9900000000002,49.0,2025-09-08,2025-09-01,3.0,50.85,observed_estimated_cost,50.85,1952.1400000000003
2025-09-13,Pattaya_Beach,Watermelon,156,7020.0,1684.8,1198.08,936,780,4105.92,2421.12,45.0,2025-09-08,2025-09-01,5.0,68.4,observed_estimated_cost,68.4,2352.72
2025-09-13,Pattaya_Central,Guava,67,3283.0,787.92,634.49,402,368.5,1878.0099999999995,1090.09,49.0,2025-09-08,2025-09-01,5.0,77.35,observed_estimated_cost,77.35,1012.7399999999999
2025-09-13,Pattaya_Central,PassionFruit,81,5265.0,1579.5,1556.82,486,486,2736.1799999999994,1156.6799999999998,65.0,2025-09-08,2025-09-01,15.0,378.3,observed_estimated_cost,378.3,778.3799999999999
2025-09-13,Pattaya_Central,Pineapple,112,5488.0,1646.3999999999999,1226.3999999999999,672,560,3029.6,1383.2,49.0,2025-09-08,2025-09-01,7.0,118.65,observed_estimated_cost,118.65,1264.55
2025-09-13,Pattaya_Central,Watermelon,199,8955.0,2686.5,1528.32,1194,995,5237.679999999999,2551.18,45.0,2025-09-08,2025-09-01,9.0,123.12,observed_estimated_cost,123.12,2428.06
2025-09-14,BKK_Ladprao,Guava,39,1911.0,458.64,369.33000000000004,234,214.5,1093.1699999999998,634.5300000000001,49.0,2025-09-08,2025-09-01,6.0,92.82,observed_estimated_cost,92.82,541.71
2025-09-14,BKK_Ladprao,PassionFruit,28,1820.0,546.0,538.16,168,168,945.8399999999999,399.84,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,298.96
2025-09-14,BKK_Ladprao,Pineapple,57,2793.0,670.3199999999999,624.15,342,285,1541.85,871.5300000000001,49.0,2025-09-08,2025-09-01,4.0,67.8,observed_estimated_cost,67.8,803.7300000000001
2025-09-14,BKK_Ladprao,Watermelon,78,3510.0,1053.0,599.04,468,390,2052.96,999.9600000000003,45.0,2025-09-08,2025-09-01,2.0,27.36,observed_estimated_cost,27.36,972.6000000000003
2025-09-14,BKK_Sukhumvit,Guava,54,2646.0,635.04,511.38000000000005,324,297.0,1513.62,878.58,49.0,2025-09-08,2025-09-01,4.0,61.88,observed_estimated_cost,61.88,816.7
2025-09-14,BKK_Sukhumvit,PassionFruit,48,3120.0,936.0,922.56,288,288,1621.4399999999996,685.4399999999999,65.0,2025-09-08,2025-09-01,4.0,100.88,observed_estimated_cost,100.88,584.56
2025-09-14,BKK_Sukhumvit,Pineapple,85,4165.0,1249.5,930.7499999999999,510,425,2299.25,1049.7500000000002,49.0,2025-09-08,2025-09-01,4.0,67.8,observed_estimated_cost,67.8,981.9500000000003
2025-09-14,BKK_Sukhumvit,Watermelon,137,6165.0,1849.5,1052.1599999999999,822,685,3605.8399999999997,1756.3400000000001,45.0,2025-09-08,2025-09-01,5.0,68.4,observed_estimated_cost,68.4,1687.94
2025-09-14,Pattaya_Beach,Guava,67,3283.0,984.9,634.49,402,368.5,1878.0099999999993,893.11,49.0,2025-09-08,2025-09-01,3.0,46.41,observed_estimated_cost,46.41,846.7
2025-09-14,Pattaya_Beach,PassionFruit,55,3575.0,858.0,1057.1,330,330,1857.8999999999999,999.9000000000002,65.0,2025-09-08,2025-09-01,5.0,126.1,observed_estimated_cost,126.1,873.8000000000002
2025-09-14,Pattaya_Beach,Pineapple,132,6468.0,1552.32,1445.3999999999999,792,660,3570.5999999999995,2018.28,49.0,2025-09-08,2025-09-01,7.0,118.65,observed_estimated_cost,118.65,1899.6299999999999
2025-09-14,Pattaya_Beach,Watermelon,162,7290.0,1749.6,1244.1599999999999,972,810,4263.840000000001,2514.2400000000002,45.0,2025-09-08,2025-09-01,5.0,68.4,observed_estimated_cost,68.4,2445.84
2025-09-14,Pattaya_Central,Guava,91,4459.0,1337.7,861.7700000000001,546,500.5,2550.7300000000005,1213.0300000000002,49.0,2025-09-08,2025-09-01,5.0,77.35,observed_estimated_cost,77.35,1135.6800000000003
2025-09-14,Pattaya_Central,PassionFruit,82,5330.0,1279.2,1576.04,492,492,2769.960000000001,1490.7599999999998,65.0,2025-09-08,2025-09-01,9.0,226.98,observed_estimated_cost,226.98,1263.7799999999997
2025-09-14,Pattaya_Central,Pineapple,133,6517.0,1955.1,1456.35,798,665,3597.65,1642.55,49.0,2025-09-08,2025-09-01,9.0,152.55,observed_estimated_cost,152.55,1490.0
2025-09-14,Pattaya_Central,Watermelon,220,9900.0,2970.0,1689.6,1320,1100,5790.4000000000015,2820.4000000000005,45.0,2025-09-08,2025-09-01,10.0,136.8,observed_estimated_cost,136.8,2683.6000000000004
2025-09-15,BKK_Ladprao,Guava,28,1207.36,289.7664,245.55999999999997,168,154.0,639.8000000000001,350.03359999999986,43.12,2025-09-15,2025-09-01,1.0,14.77,observed_estimated_cost,14.77,335.2635999999999
2025-09-15,BKK_Ladprao,PassionFruit,19,1086.8000000000002,260.832,372.40000000000003,114,114,486.4000000000001,225.56800000000007,57.20000000000001,2025-09-15,2025-09-01,3.0,76.8,observed_estimated_cost,76.8,148.7680000000001
2025-09-15,BKK_Ladprao,Pineapple,63,2716.56,814.968,623.7,378,315,1399.86,584.892,43.12,2025-09-15,2025-09-01,7.0,111.3,observed_estimated_cost,111.3,473.59200000000004
2025-09-15,BKK_Ladprao,Watermelon,85,3366.0,1009.8,654.5,510,425,1776.5,766.6999999999999,39.6,2025-09-15,2025-09-01,3.0,41.1,observed_estimated_cost,41.1,725.5999999999999
2025-09-15,BKK_Sukhumvit,Guava,53,2285.36,685.608,464.81,318,291.5,1211.0499999999997,525.442,43.120000000000005,2025-09-15,2025-09-01,2.0,29.54,observed_estimated_cost,29.54,495.902
2025-09-15,BKK_Sukhumvit,PassionFruit,42,2402.4,576.576,823.2,252,252,1075.2,498.6240000000001,57.2,2025-09-15,2025-09-01,5.0,128.0,observed_estimated_cost,128.0,370.6240000000001
2025-09-15,BKK_Sukhumvit,Pineapple,99,4268.88,1024.5312,980.1,594,495,2199.78,1175.2488000000003,43.120000000000005,2025-09-15,2025-09-01,6.0,95.4,observed_estimated_cost,95.4,1079.8488000000002
2025-09-15,BKK_Sukhumvit,Watermelon,139,5504.4,1651.32,1070.3,834,695,2905.1,1253.7799999999995,39.599999999999994,2025-09-15,2025-09-01,6.0,82.2,observed_estimated_cost,82.2,1171.5799999999995
2025-09-15,Pattaya_Beach,Guava,73,3147.7599999999998,944.3279999999999,640.2099999999999,438,401.5,1668.0499999999997,723.7219999999999,43.12,2025-09-15,2025-09-01,5.0,73.85,observed_estimated_cost,73.85,649.8719999999998
2025-09-15,Pattaya_Beach,PassionFruit,34,1944.8,583.44,666.4000000000001,204,204,870.4000000000001,286.9599999999999,57.199999999999996,2025-09-15,2025-09-01,3.0,76.8,observed_estimated_cost,76.8,210.1599999999999
2025-09-15,Pattaya_Beach,Pineapple,122,5260.64,1578.1919999999998,1207.8,732,610,2710.8399999999992,1132.6480000000001,43.120000000000005,2025-09-15,2025-09-01,5.0,79.5,observed_estimated_cost,79.5,1053.1480000000001
2025-09-15,Pattaya_Beach,Watermelon,175,6930.0,2079.0,1347.5,1050,875,3657.4999999999995,1578.5,39.6,2025-09-15,2025-09-01,6.0,82.2,observed_estimated_cost,82.2,1496.3
2025-09-15,Pattaya_Central,Guava,88,3794.56,910.6943999999999,771.76,528,484.0,2010.7999999999997,1100.1055999999994,43.12,2025-09-15,2025-09-01,1.0,14.77,observed_estimated_cost,14.77,1085.3355999999994
2025-09-15,Pattaya_Central,PassionFruit,53,3031.6,909.48,1038.8000000000002,318,318,1356.8,447.31999999999994,57.199999999999996,2025-09-15,2025-09-01,2.0,51.2,observed_estimated_cost,51.2,396.11999999999995
2025-09-15,Pattaya_Central,Pineapple,106,4570.72,1096.9728,1049.4,636,530,2355.3199999999993,1258.3472,43.120000000000005,2025-09-15,2025-09-01,3.0,47.7,observed_estimated_cost,47.7,1210.6471999999999
2025-09-15,Pattaya_Central,Watermelon,178,7048.8,1691.712,1370.6,1068,890,3720.2,2028.4879999999996,39.6,2025-09-15,2025-09-01,2.0,27.4,observed_estimated_cost,27.4,2001.0879999999995
2025-09-16,BKK_Ladprao,Guava,27,1323.0,396.9,236.79,162,148.5,775.7100000000003,378.81,49.0,2025-09-15,2025-09-01,2.0,29.54,observed_estimated_cost,29.54,349.27
2025-09-16,BKK_Ladprao,PassionFruit,28,1820.0,436.8,548.8000000000001,168,168,935.1999999999998,498.40000000000003,65.0,2025-09-15,2025-09-01,4.0,102.4,observed_estimated_cost,102.4,396.0
